AX_BU,Date,DOW,Total_7LB_EQ_Sales,Weighted_Avg_Sales,Avg_Apparent_Temp,Average_Surface_T,Average_Surface_T_SQ,Average_Surface_T_Cubed,Holiday
469,10/28/2022,Friday,173.8571432,21.83146313,65.62307505,65.62307505,4306.387978,282598.4215,
469,10/29/2022,Saturday,213,26.91452651,60.92500051,60.92500051,3711.855687,226144.8096,
469,10/30/2022,Sunday,117,13.81842085,62.03333314,62.03333314,3848.134421,238712.6045,
469,10/31/2022,Monday,109.2857144,12.45639133,70.32307669,70.08461644,4911.853462,347771.1805,
469,11/1/2022,Tuesday,80,9.042616635,67.77500089,67.77500089,4593.450746,311321.1284,
469,11/2/2022,Wednesday,100.8571432,13.94358771,66.1428566,66.1285711,4372.987916,289366.8937,
469,11/3/2022,Thursday,115,13.74646241,65.42307634,65.42307634,4280.178917,280022.472,
469,11/4/2022,Friday,144,17.69196705,65.64615279,65.64615279,4309.417376,282896.6715,
469,11/5/2022,Saturday,295.4285719,36.99672861,71.16428702,71.11428615,5057.241695,360401.266,
469,11/6/2022,Sunday,133,16.78094011,73.30000028,72.96363692,5323.692312,393832.8415,
469,11/7/2022,Monday,95,12.20679411,72.15714373,72.08571516,5196.35033,375697.2371,
469,11/8/2022,Tuesday,85,9.482917314,69.63636433,69.6454551,4850.489416,337682.2761,
469,11/9/2022,Wednesday,66,8.279187659,60.04166698,60.04166698,3605.001774,216450.316,
469,11/10/2022,Thursday,67.28571439,8.841324909,64.19230711,64.19230711,4120.652292,264514.1774,
469,11/11/2022,Friday,100.2857144,12.30743199,68.90769254,68.90769254,4748.270092,327192.3356,
469,11/12/2022,Saturday,202.2857144,26.10261591,67.54666697,67.54666697,4562.552219,308185.1953,
469,11/13/2022,Sunday,89,10.4578999,47.54545489,49.99090784,2499.090867,107479.8423,
469,11/14/2022,Monday,42,5.111339792,45.14545441,47.67272741,2272.688939,92011.49479,
469,11/15/2022,Tuesday,71,8.765185434,54.82499949,55.14166578,3040.603305,164791.9182,
469,11/16/2022,Wednesday,66.57142878,7.790322227,51.0249993,52.12500032,2717.015658,132846.1652,
469,11/17/2022,Thursday,62,7.750634651,41.7,45.14000092,2037.619683,72511.713,
469,11/18/2022,Friday,96,11.80738564,40.699999,42.9923081,1848.338556,67419.13804,
469,11/19/2022,Saturday,157.8571432,21.24486715,46.03571347,47.6142867,2267.120297,97562.88515,
469,11/20/2022,Sunday,101,13.21321397,43.67272741,46.40909091,2153.803719,83297.30392,
469,11/21/2022,Monday,99,12.33402738,44.63846177,47.09230804,2217.685477,88946.25385,
469,11/22/2022,Tuesday,134,17.26744506,53.35833327,53.375,2848.890625,151917.1365,
469,11/23/2022,Wednesday,229,31.34716074,59.0666666,59.0666666,3488.871104,206075.9863,
469,11/24/2022,Thursday,206,18.71665345,58.18000031,58.18000031,3384.912436,196934.2065,
469,11/25/2022,Friday,104.2857144,12.75394431,57.24999936,57.24999936,3277.562427,187640.4469,
469,11/26/2022,Saturday,202.2857144,23.79411428,60.19999886,60.19999886,3624.039862,218167.1956,
469,11/27/2022,Sunday,90,12.07589578,64.35999985,64.35999985,4142.20958,266592.608,
469,11/28/2022,Monday,72,9.125055061,58.53333441,58.53333441,3426.151238,200544.0561,
469,11/29/2022,Tuesday,68,8.281144312,58.69999917,58.84166813,3462.341908,202261.9945,
469,11/30/2022,Wednesday,81,10.89167395,62.39230699,62.52307628,3909.135067,242880.7709,
469,12/1/2022,Thursday,119.2857144,15.0290116,45.76428468,48.30000114,2332.890111,95847.33356,
469,12/2/2022,Friday,91,11.88610829,46.57857159,48.40714291,2343.251485,101055.161,
469,12/3/2022,Saturday,161.2857144,20.28519188,62.06666718,62.06666718,3852.271174,239097.6328,
469,12/4/2022,Sunday,102,13.27309614,59.73846083,59.73846083,3568.683703,213187.6716,
469,12/5/2022,Monday,92,12.13725412,55.03333282,55.03333282,3028.667722,166677.6787,
469,12/6/2022,Tuesday,73,8.454792741,63.20714242,63.20714242,3995.142853,252521.5633,
469,12/7/2022,Wednesday,104,11.67091632,66.86153764,66.84615326,4468.408206,298902.1783,
469,12/8/2022,Thursday,10,0.757783241,69.90000153,69.90000153,4886.010213,341532.1214,
469,12/9/2022,Friday,23,1.931445017,68.59999847,68.59999847,4705.959791,322828.8345,
469,12/10/2022,Saturday,23,1.745229154,65.59999847,65.59999847,4303.3598,282300.3963,
469,12/11/2022,Sunday,9,0.688988012,65.40000153,65.40000153,4277.1602,279726.2836,
469,12/12/2022,Monday,4,0.345011866,58.79999924,58.79999924,3457.43991,203297.4641,
469,12/13/2022,Tuesday,7,0.551397554,51.40000153,52.70000076,2777.29008,135796.7561,
469,12/14/2022,Wednesday,83,10.98162934,49.63333257,51.40833282,2642.816684,122270.1117,
469,12/15/2022,Thursday,107.5714288,13.11908292,60.90833346,61.016668,3723.033774,225959.2634,
469,12/16/2022,Friday,97.28571439,11.87680362,46.34999929,48.96428653,2397.501356,99574.74331,
469,12/17/2022,Saturday,151.2857144,21.17137759,48.20714378,49.85714313,2485.734721,112029.9656,
469,12/18/2022,Sunday,76.28571439,10.14945014,39.24999946,43.4642849,1889.144062,60467.07561,
469,12/19/2022,Monday,45.28571439,6.127774787,38.80769348,42.20769295,1781.489344,58445.82511,
469,12/20/2022,Tuesday,34,4.284342227,35.21666622,40.50833289,1640.925033,43676.18768,
469,12/21/2022,Wednesday,77,9.866859406,34.22857148,40.54285703,1643.723256,40102.02683,
469,12/22/2022,Thursday,165.2857144,23.08153048,41.22307557,44.2615377,1959.083719,70052.10203,
469,12/23/2022,Friday,86,10.5443504,27.04285703,35.71428571,1275.510204,19776.87719,
469,12/24/2022,Saturday,88,10.36638559,9.892307722,21.80769245,475.5754502,968.0389963,
469,12/25/2022,Sunday,80,7.337177239,20.32000008,28.52000046,813.3904261,8390.176863,
469,12/26/2022,Monday,91.57142878,13.30324337,28.15833298,31.79999955,1011.239972,22326.50897,
469,12/27/2022,Tuesday,60,7.14855894,35.55454636,37.60909098,1414.443724,44945.41817,
469,12/28/2022,Wednesday,121,18.48255696,41.69285665,42.99999973,1848.999977,72474.4549,
469,12/29/2022,Thursday,89,10.00375315,48.17692419,49.52307628,2452.535084,111819.4131,
469,12/30/2022,Friday,108,12.64039999,57.04615402,57.27692384,3280.646005,185643.2276,
469,12/31/2022,Saturday,172.2857144,24.12076883,61.32307669,61.32307669,3760.519735,230606.6401,
469,1/1/2023,Sunday,66.28571439,9.269402502,57.74166679,57.74166679,3334.100084,192516.4961,
469,1/2/2023,Monday,52,5.772360722,59.41818133,59.41818133,3530.520273,209777.0938,
469,1/3/2023,Tuesday,52,5.766101029,62.87272783,62.87272783,3952.979904,248534.6296,
469,1/4/2023,Wednesday,55,5.460708081,66.40769137,66.40769137,4409.981473,292856.6886,
469,1/5/2023,Thursday,87,10.31419656,57.78461544,57.78461544,3339.061782,192946.401,
469,1/6/2023,Friday,54,6.246063336,48.93333244,50.56666724,2556.987836,117169.4466,
469,1/7/2023,Saturday,124,15.08040704,49.56666692,50.54166762,2554.460166,121778.0872,
469,1/8/2023,Sunday,89.57142878,9.800743485,53.71333415,54.08666712,2925.367561,154969.5363,
469,1/9/2023,Monday,74,9.176814318,52.83846224,53.04615432,2813.894488,147519.8661,
469,1/10/2023,Tuesday,64,7.206334975,48.51428604,49.32857214,2433.308029,114184.9677,
469,1/11/2023,Wednesday,62,6.969988178,53.90000025,54.93333371,3017.671153,156590.8212,
469,1/12/2023,Thursday,61,6.67724008,63.22307704,63.22307704,3997.15747,252712.5947,
469,1/13/2023,Friday,53,6.575937157,47.52000084,50.44000015,2544.193615,107307.3127,
469,1/14/2023,Saturday,117.2857144,15.19152223,32.50666707,39.63999939,1571.329552,34349.25562,
469,1/15/2023,Sunday,54,7.118250815,36.40000083,39.45454545,1556.661157,48228.54731,
469,1/16/2023,Monday,55,8.075516734,45.37272748,46.51818189,2163.941246,93408.12621,
469,1/17/2023,Tuesday,94,13.98709891,56.37272713,57.72727377,3332.438137,179146.0081,
469,1/18/2023,Wednesday,54,6.455903202,63.40000025,63.40000025,4019.560032,254840.1071,
469,1/19/2023,Thursday,111,15.00921204,65.39230699,65.39230699,4276.153813,279627.5629,
469,1/20/2023,Friday,107,15.32387307,55.34615414,55.53077023,3083.666442,169536.161,
469,1/21/2023,Saturday,156.5714288,21.16680572,47.82857023,49.29285812,2429.785862,109411.3043,
469,1/22/2023,Sunday,42,5.510662838,49.58888923,51.11111196,2612.345766,121941.9515,
469,1/23/2023,Monday,91,12.89033393,45.18333308,48.13333321,2316.817766,92243.2921,
469,1/24/2023,Tuesday,94.28571439,12.54050728,42.41428484,44.91428648,2017.29313,76302.09211,
469,1/25/2023,Wednesday,68.28571439,8.479442568,59.48461621,59.83846136,3580.641458,210481.5298,
469,1/26/2023,Thursday,60,6.753611007,42.34615385,46.09230863,2124.500915,75934.98526,
469,1/27/2023,Friday,63,7.859355777,38.22307675,41.9384616,1758.834561,55844.05258,
469,1/28/2023,Saturday,102.4285719,12.92706733,42.78000107,44.39333369,1970.768076,78292.89882,
469,1/29/2023,Sunday,61.28571439,7.758984095,46.70000076,47.58571434,2264.400209,101847.568,
469,1/30/2023,Monday,72,8.304621499,56.40000083,56.4090916,3181.985615,179406.1519,
469,1/31/2023,Tuesday,62,6.859729489,62.11538579,62.11538579,3858.321152,239661.1068,
469,2/1/2023,Wednesday,96,10.81847157,65.76666578,65.76666578,4325.254327,284457.5557,
469,2/2/2023,Thursday,95,10.61719775,58.47499975,58.74166679,3450.583418,199945.0633,
469,2/3/2023,Friday,57,6.91210804,45.84999975,48.60833327,2362.770063,96386.90002,
469,2/4/2023,Saturday,130,16.8631116,38.26923136,42.55384592,1810.829803,56046.5931,
469,2/5/2023,Sunday,67,8.418385085,47.53333282,49.01666609,2402.633555,107397.6549,
469,2/6/2023,Monday,43,5.059158775,53.40000025,54.30000083,2948.49009,152273.3062,
469,2/7/2023,Tuesday,53,5.464834942,54.00000064,54.77499962,3000.300583,157464.0056,
469,2/8/2023,Wednesday,69.85714316,9.68156223,61.29166667,61.29166667,3756.668403,230252.4675,
469,2/9/2023,Thursday,95.57142878,10.99430512,65.02857317,65.02857317,4228.715329,274987.3242,
469,2/10/2023,Friday,93.28571439,11.63107815,62.57333349,62.57333349,3915.422064,245001.0105,
469,2/11/2023,Saturday,116.5714302,16.33434643,50.59333344,52.17333298,2722.056674,129503.0163,
469,2/12/2023,Sunday,87.14285755,11.44113702,44.37142835,47.92142732,2296.463196,87359.51771,
469,2/13/2023,Monday,67,8.317608029,47.10769125,49.39230846,2439.600135,104538.3064,
469,2/14/2023,Tuesday,57,7.237347818,53.29999894,54.14615426,2931.806021,151419.428,
469,2/15/2023,Wednesday,58.28571439,7.217388499,60.0615387,60.13846119,3616.634514,216665.2998,
469,2/16/2023,Thursday,74.85714316,9.059605756,67.18666687,67.18666687,4514.048205,303283.853,
469,2/17/2023,Friday,144.2857144,17.0694195,57.13333333,58.64666723,3439.431577,186495.6424,
469,2/18/2023,Saturday,206.1428576,23.95284969,39.85714395,43.54285649,1895.980351,63316.73697,
469,2/19/2023,Sunday,51.28571439,7.235367921,50.60714286,51.83571516,2686.941366,129609.0886,
469,2/20/2023,Monday,47,6.068165261,59.52307569,59.57692249,3549.409693,210890.0512,
469,2/21/2023,Tuesday,75.28571439,10.43620626,66.32307669,66.32307669,4398.750501,291738.6668,
469,2/22/2023,Wednesday,78.14285755,9.195580869,68.01428768,68.01428768,4625.943328,314630.2403,
469,2/23/2023,Thursday,116,14.26820584,70.54615314,70.29230675,4941.008389,351091.2536,
469,2/24/2023,Friday,172.2857144,19.51152011,69.67857034,69.67857034,4855.103164,338296.6473,
469,2/25/2023,Saturday,203,25.66906913,64.60000011,64.60000011,4173.160014,269586.1374,
469,2/26/2023,Sunday,130,14.16897435,68.65714318,68.63571439,4710.86129,323636.2688,
469,2/27/2023,Monday,72,8.286021267,68.69166565,68.69166565,4718.54493,324124.7107,
469,2/28/2023,Tuesday,101,11.97625588,72.12857001,72.06428528,5193.261213,375251.0935,
469,3/1/2023,Wednesday,105,12.03708569,70.26666641,70.26666641,4937.404409,346934.9485,
469,3/2/2023,Thursday,188.2857144,19.63135691,68.23076982,68.23076982,4655.43795,317644.1152,
469,3/3/2023,Friday,159,17.61062841,69.90000094,69.90000094,4886.010131,341532.1128,
469,3/4/2023,Saturday,243.2857144,30.46383739,67.57857186,67.57857186,4566.863375,308622.1048,
469,3/5/2023,Sunday,96,10.95566696,62.57142884,62.57142884,3915.183708,244978.6388,
469,3/6/2023,Monday,68,8.079285894,65.92142923,65.92142923,4345.634831,286470.459,
469,3/7/2023,Tuesday,77,8.775913666,71.10000141,71.0615387,5049.742282,359425.4524,
469,3/8/2023,Wednesday,86.57142878,10.13745055,57.63333289,57.87500032,3349.515662,191434.9396,
469,3/9/2023,Thursday,73.28571439,9.464955851,54.03333251,54.54166762,2974.793507,157755.7728,
469,3/10/2023,Friday,80,10.46955975,60.69090965,60.69090965,3683.386514,223548.0781,
469,3/11/2023,Saturday,107,12.12804744,53.78333219,54.88333321,3012.180264,155576.1849,
469,3/12/2023,Sunday,46,5.858466874,57.41818168,57.59090874,3316.71277,189298.9937,
469,3/13/2023,Monday,71,8.370971578,51.630769,52.82307786,2790.277555,137634.0155,
469,3/14/2023,Tuesday,45,5.896817838,42.25384521,45.88461656,2105.398037,75439.48435,
469,3/15/2023,Wednesday,58,6.972585484,43.16428539,45.29999924,2052.089931,80421.77715,
469,3/16/2023,Thursday,60,7.700196739,51.69285665,52.31428582,2736.784501,138131.1408,
469,3/17/2023,Friday,111,14.77857504,60.27692237,60.33076859,3639.801638,219004.5863,
469,3/18/2023,Saturday,136,17.12522858,52.29285703,53.72857121,2886.759364,142997.0608,
469,3/19/2023,Sunday,73.57142878,9.556372175,43.19285747,46.69999995,2180.889995,80581.58558,
469,3/20/2023,Monday,60,8.381109883,39.84999975,43.29166698,1874.16843,63282.69541,
469,3/21/2023,Tuesday,73,9.533801016,48.29166635,49.90833378,2490.841781,112620.2726,
471,3/22/2022,Tuesday,499,18.03699576,65.21632658,65.21632658,4253.169252,277376.0749,
471,3/23/2022,Wednesday,378.8571432,11.51904265,70.06538391,70.03076905,4904.308614,343962.0415,
471,3/24/2022,Thursday,405,14.82004573,61.79795954,61.79795954,3818.987804,236005.6538,
471,3/25/2022,Friday,655,20.38516251,59.48518605,59.49259348,3539.368679,210487.5789,
471,3/26/2022,Saturday,960.5714288,29.34692867,58.49272724,58.54363695,3427.357427,200126.9667,
471,3/27/2022,Sunday,625,22.69812523,58.4000007,58.65490222,3440.397554,199176.7112,
471,3/28/2022,Monday,545,18.1123444,61.40416662,61.48124965,3779.944059,231522.6712,
471,3/29/2022,Tuesday,509,15.1902749,63.02115294,63.02115294,3971.665717,250298.9526,
471,3/30/2022,Wednesday,568,16.73415382,70.60576938,70.65384674,4991.966059,351982.093,
471,3/31/2022,Thursday,490,13.49505359,70.09999952,70.09411726,4913.185274,344472.0939,
471,4/1/2022,Friday,932.5714288,27.36571611,65.0094336,65.0094336,4226.226457,274744.5883,
471,4/2/2022,Saturday,1100,31.70098938,62.04444518,62.04444518,3849.513178,238840.9093,
471,4/3/2022,Sunday,723,23.1854318,62.82999969,62.82999969,3947.608862,248028.2636,
471,4/4/2022,Monday,752,24.21939559,65.27200027,65.42600006,4280.561484,278087.0505,
471,4/5/2022,Tuesday,515,15.34624018,70.56999939,70.48,4967.4304,351447.4051,
471,4/6/2022,Wednesday,525.8571429,16.43300086,72.52884689,72.30384563,5227.846092,381533.1854,
471,4/7/2022,Thursday,675,23.25559394,70.53725433,70.53725433,4975.504249,350958.4086,
471,4/8/2022,Friday,791.2857144,23.3807267,60.05454539,60.05454539,3606.548421,216589.6259,
471,4/9/2022,Saturday,907,29.20998634,52.19600021,52.95800041,2804.549808,142203.9542,
471,4/10/2022,Sunday,661.2857144,20.11025036,56.37454536,57.21272701,3273.296132,179163.343,
471,4/11/2022,Monday,644,17.64912965,64.37358583,64.49811381,4160.006685,266761.4715,
471,4/12/2022,Tuesday,765,21.27574677,70.70377292,70.87169863,5022.797667,353449.8228,
471,4/13/2022,Wednesday,796,22.19138321,72.08490624,72.02830016,5188.076024,374570.0196,
471,4/14/2022,Thursday,652.8571432,19.60882359,72.94400024,72.83600098,5305.083038,388122.4185,
471,4/15/2022,Friday,929.5714288,28.26999637,69.40363534,69.39272641,4815.350479,334307.914,
471,4/16/2022,Saturday,1279.571429,38.148505,69.02280707,68.98245681,4758.579347,328834.8611,
471,4/17/2022,Sunday,1422.428572,38.57873547,72.83018911,72.38490483,5239.574447,386308.5434,
471,4/18/2022,Monday,685.2857144,19.50435058,71.43035793,71.39285714,5096.940051,364458.832,
471,4/19/2022,Tuesday,543,14.66671178,58.26153829,58.49230715,3421.349996,197763.3643,
471,4/20/2022,Wednesday,598,16.74117377,61.55660413,61.81132111,3820.639418,233251.2393,
471,4/21/2022,Thursday,655,18.97834453,67.77169915,67.77169915,4593.003206,311275.6314,
471,4/22/2022,Friday,943.8571429,28.79154028,68.05423905,68.06271349,4632.532968,315185.0044,
471,4/23/2022,Saturday,1573.571429,52.9810913,68.61016936,68.61016936,4707.35534,322972.4471,
471,4/24/2022,Sunday,898,29.54645011,71.15555573,71.11296364,5057.053598,360268.6271,
471,4/25/2022,Monday,866.5714288,25.7864546,73.5050857,73.30339011,5373.387002,397147.8034,
471,4/26/2022,Tuesday,789,22.88215043,74.06346116,74.17115358,5501.360024,406267.4342,
471,4/27/2022,Wednesday,757,21.14382964,69.64821325,69.69642789,4857.592061,337854.6796,
471,4/28/2022,Thursday,749.7142859,22.94101244,66.98461533,67.00961494,4490.288495,300555.8622,
471,4/29/2022,Friday,1117.857143,36.33105083,68.36440587,68.44406684,4684.590286,319514.1762,
471,4/30/2022,Saturday,1600.857143,51.56621498,70.74909182,70.80727276,5013.669875,354129.9093,
471,5/1/2022,Sunday,921,29.2545676,71.60384618,71.5019229,5112.524979,367120.8522,
471,5/2/2022,Monday,876,24.87277077,74.71296296,74.00555618,5476.822345,417049.7642,
471,5/3/2022,Tuesday,753,20.83300399,76.22806897,75.19824687,5654.776333,442939.8505,
471,5/4/2022,Wednesday,854,24.89932609,76.84999939,76.63965396,5873.636559,453870.1334,
471,5/5/2022,Thursday,1126.571429,34.50099503,80.85762774,80.01694864,6402.712069,528643.6095,
471,5/6/2022,Friday,1209.285714,40.15904271,76.48169064,76.2014071,5806.654444,447375.749,
471,5/7/2022,Saturday,1975.285714,64.03992234,72.71549289,72.81690076,5302.301037,384486.2887,
471,5/8/2022,Sunday,1034,34.18255553,67.34492714,67.35072415,4536.120044,305432.0887,
471,5/9/2022,Monday,758.4285719,23.30203318,63.35538465,63.35538465,4013.904764,254302.4803,
471,5/10/2022,Tuesday,763.8571432,25.56225597,66.46231798,66.53188379,4426.491561,293579.9903,
471,5/11/2022,Wednesday,686,21.57090182,68.62238847,68.80447661,4734.056002,323145.0369,
471,5/12/2022,Thursday,706,21.79489702,68.52786868,68.52786868,4696.068785,321811.585,
471,5/13/2022,Friday,951.5714288,30.16527857,69.08529394,69.08529394,4772.777839,329728.7599,
471,5/14/2022,Saturday,1790.285714,59.60542521,71.57846328,71.41538591,5100.157344,366730.5677,
471,5/15/2022,Sunday,980,32.95563507,74.78787844,74.02424252,5479.58848,418305.5631,
471,5/16/2022,Monday,814,24.62360794,76.6301582,75.63809555,5721.121499,449986.1701,
471,5/17/2022,Tuesday,961,30.55391435,77.7799984,77.98166695,6081.14038,470547.8459,
471,5/18/2022,Wednesday,922.2857144,28.56949702,78.91212198,79.01818177,6243.873051,491395.4893,
471,5/19/2022,Thursday,1081.571429,35.06484489,82.94383501,82.20958908,6758.416537,570627.0235,
471,5/20/2022,Friday,1291.857143,43.7684807,80.53999969,80.11999949,6419.214318,522438.1355,
471,5/21/2022,Saturday,1517,49.59187824,77.09275409,75.94057896,5766.971533,458184.8051,
471,5/22/2022,Sunday,888.2857146,29.95720709,78.97681184,76.66231869,5877.111106,492604.9755,
471,5/23/2022,Monday,799.1428576,24.03168031,80.78644057,78.3542377,6139.386566,527248.5827,
471,5/24/2022,Tuesday,689.4285717,21.25419697,81.12000025,78.63636336,6183.677642,533806.4659,
471,5/25/2022,Wednesday,904,26.3833863,79.69811393,78.56603745,6172.62224,506225.6323,
471,5/26/2022,Thursday,937.2857144,29.4841056,79.16842143,78.19999989,6115.239983,496199.0819,
471,5/27/2022,Friday,1204.857143,36.83842146,76.99833399,76.42666677,5841.035393,456503.3674,
471,5/28/2022,Saturday,2282.714286,76.05558062,77.38730088,77.30952296,5976.762341,463456.6294,
471,5/29/2022,Sunday,1808,67.21378322,79.45573738,79.00819697,6242.295189,501621.0897,
471,5/30/2022,Monday,1547,53.65891043,79.25901657,77.73934486,6043.40574,497904.4848,
471,5/31/2022,Tuesday,983.8571439,31.96543729,78.2551722,76.80862032,5899.564156,479224.6561,
471,6/1/2022,Wednesday,956,33.72544546,79.29666557,78.62999891,6182.676728,498614.3541,
471,6/2/2022,Thursday,1082,34.76044189,82.55999947,81.47999954,6638.990325,562741.6303,
471,6/3/2022,Friday,1382,46.13821243,83.92758626,82.68103527,6836.153594,591172.467,
471,6/4/2022,Saturday,1739.285714,62.41296861,79.13859585,78.04034986,6090.296206,495638.4852,
471,6/5/2022,Sunday,941.2857144,34.27155785,76.69833361,75.7966671,5745.134743,451188.2541,
471,6/6/2022,Monday,820,27.80109046,76.87017541,76.01403367,5778.133315,454227.7012,
471,6/7/2022,Tuesday,952.5714288,29.92916762,81.73181811,80.15303005,6424.508226,545975.9084,
471,6/8/2022,Wednesday,1061,35.3557896,85.30508565,83.05254222,6897.724769,620761.4946,
471,6/9/2022,Thursday,1266,41.59517262,84.06363586,81.20302963,6593.932022,594052.0645,
471,6/10/2022,Friday,1596,49.52614159,80.67096882,80.59838781,6496.100118,524990.9513,
471,6/11/2022,Saturday,1908.000001,65.41861502,81.86612935,79.983869,6397.4193,548671.9675,
471,6/12/2022,Sunday,962.2857144,33.23247061,83.42833214,79.96333338,6394.134686,580685.1025,
471,6/13/2022,Monday,1278,42.49221854,88.69833374,83.04000015,6895.641625,697824.7749,
471,6/14/2022,Tuesday,1118,37.85165757,91.7890625,86.20937574,7432.056465,773344.1461,
471,6/15/2022,Wednesday,1340,44.98607166,90.03437471,85.78124976,7358.422811,729835.6246,
471,6/16/2022,Thursday,1433.285714,50.35785573,88.05937457,84.95312572,7217.033569,682852.3209,
471,6/17/2022,Friday,1813.857143,60.0536821,87.99701497,85.0074628,7226.268732,681402.6542,
471,6/18/2022,Saturday,2204,79.52896984,90.52727289,87.32272709,7625.258666,741887.9423,
471,6/19/2022,Sunday,1375,49.62310787,83.82031214,82.61718798,6825.599749,588908.4981,
471,6/20/2022,Monday,1165,39.8184291,79.61016962,80.07118678,6411.394952,504551.6697,
471,6/21/2022,Tuesday,1131.285714,33.87168657,81.17413843,81.30689726,6610.811542,534875.9408,
471,6/22/2022,Wednesday,1228.571429,38.98513284,84.70161303,84.73548372,7180.102202,607680.1396,
471,6/23/2022,Thursday,1527,50.68336166,89.07868857,88.56229488,7843.280075,706840.5303,
471,6/24/2022,Friday,1572,51.87405952,90.14923154,84.93384575,7213.758155,732632.3428,
471,6/25/2022,Saturday,2110.857143,70.68496916,83.69999953,82.45538401,6798.890351,586376.2431,
471,6/26/2022,Sunday,1277,45.3218622,81.24999976,80.35625088,6457.127056,536376.9484,
471,6/27/2022,Monday,1167.285714,37.24372396,81.53793072,81.12069071,6580.566461,542099.5628,
471,6/28/2022,Tuesday,1191,42.41381853,84.57857255,82.25892803,6766.53124,605035.7734,
471,6/29/2022,Wednesday,1043.285714,35.36956648,84.11896554,80.99655191,6560.441421,595225.8308,
471,6/30/2022,Thursday,1132.857143,36.30724262,82.40153879,79.78461538,6365.584852,559507.5686,
471,7/1/2022,Friday,1415,43.39490982,83.09365106,80.68730091,6510.440528,573724.6711,
471,7/2/2022,Saturday,1915.285714,63.31320359,83.92461489,81.31538462,6612.191775,591109.6797,
471,7/3/2022,Sunday,1827.857143,69.05374114,85.29076961,82.99076961,6887.46784,620449.0153,
471,7/4/2022,Monday,2290,79.97883782,88.24098356,84.68032862,7170.758055,687085.8753,
471,7/5/2022,Tuesday,1234,42.11669276,89.63225863,83.21290207,6924.387071,720100.3481,
471,7/6/2022,Wednesday,1230,40.68976125,90.62622958,86.74590251,7524.851603,744323.5086,
471,7/7/2022,Thursday,1051,30.79833497,92.55344825,88.10172416,7761.913801,792825.8676,
471,7/8/2022,Friday,1205.285714,36.65886422,89.1446147,84.713847,7176.435873,708411.0661,
471,7/9/2022,Saturday,1502.571429,52.75132388,88.30307723,83.04461376,6896.407875,688537.3679,
471,7/10/2022,Sunday,839,34.06062582,87.27636372,81.90545321,6708.503266,664798.3465,
471,7/11/2022,Monday,826,26.56681975,81.84310374,78.96551619,6235.552747,548209.1404,
471,7/12/2022,Tuesday,838,30.03838636,84.91071497,81.4410726,6632.648306,612191.779,
471,7/13/2022,Wednesday,899,27.02988753,86.12142863,82.06250054,6734.253996,638754.0643,
471,7/14/2022,Thursday,1033.571429,37.24249426,85.33015914,81.26031785,6603.239257,621309.0317,
471,7/15/2022,Friday,1179,41.08010929,80.52741955,78.38387114,6144.031255,522193.3632,
471,7/16/2022,Saturday,1470.285714,50.84013391,80.8354833,79.36774297,6299.238624,528209.3904,
471,7/17/2022,Sunday,876.2857144,30.39996475,82.09649109,78.91754365,6227.978695,553316.7096,
471,7/18/2022,Monday,930,32.94681709,83.2631591,79.46491349,6314.672475,577242.9713,
471,7/19/2022,Tuesday,994,34.22154818,86.3870969,82.1725801,6752.332921,644683.6237,
471,7/20/2022,Wednesday,881.2857144,30.61470155,85.21746027,81.35714165,6618.984497,618850.5203,
471,7/21/2022,Thursday,1014,35.32635607,86.31833394,82.92666728,6876.832146,643145.3706,
471,7/22/2022,Friday,1423.857143,50.06724991,86.81076824,83.60000035,6988.960059,654215.4538,
471,7/23/2022,Saturday,1700.142858,57.06603525,86.47812378,83.05781305,6898.600308,646723.6992,
471,7/24/2022,Sunday,1079,40.69932085,86.09122775,83.10175323,6905.901391,638082.3093,
471,7/25/2022,Monday,1114,37.94201037,86.41384618,83.16307643,6916.097281,645282.6772,
471,7/26/2022,Tuesday,1052.285714,34.79316863,87.61093915,84.65312362,7166.151338,672473.2406,
471,7/27/2022,Wednesday,1066.285714,34.73342613,88.62258087,85.12741999,7246.677635,696038.3682,
471,7/28/2022,Thursday,1203,37.35473562,88.43225762,84.64838779,7165.349555,691563.6173,
471,7/29/2022,Friday,1419.285714,47.73487494,88.77619207,85.76508041,7355.649017,699664.0151,
471,7/30/2022,Saturday,1784.285714,59.26738798,89.54925446,86.90746171,7552.9069,718101.6481,
471,7/31/2022,Sunday,1054.857143,37.88140985,88.38135606,86.74406782,7524.533302,690370.1136,
471,8/1/2022,Monday,986,32.58582643,88.98095291,86.30158839,7447.964159,704516.4809,
471,8/2/2022,Tuesday,1076,36.12597881,86.75999934,84.41666705,7126.173676,653068.3248,
471,8/3/2022,Wednesday,963,30.94366725,86.43389841,83.65423649,6998.031282,645731.9927,
471,8/4/2022,Thursday,1125,34.44073908,85.51833344,82.31999982,6776.582371,625428.5272,
471,8/5/2022,Friday,1294,40.44116446,86.02881351,82.36101623,6783.336994,636695.5283,
471,8/6/2022,Saturday,1625,55.03454438,85.47540971,80.96065746,6554.628057,624487.2466,
471,8/7/2022,Sunday,913,31.46379777,84.88596572,81.87192964,6703.012863,611656.6214,
471,8/8/2022,Monday,948,28.33925564,84.58615417,81.35076904,6617.947624,605198.4943,
471,8/9/2022,Tuesday,937,29.16796705,85.14210457,82.46491215,6800.461735,617210.2688,
